talkativeness,agreeableness,knowledge_sharing,mimicry,critical_thinking,equal,loop,timeout,percent
0.9,0.9,0.5,,0.5,50,0,0,"100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 100.0"
0.9,0.9,0.5,,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.5,0.5,0.1,50,0,0,"26.67, 13.33, 6.67, 13.33, 13.33, 6.67, 6.67, 6.67, 20.0, 26.67, 33.33, 13.33, 13.33, 6.67, 6.67, 6.67, 13.33, 13.33, 26.67, 40.0, 33.33, 6.67, 13.33, 40.0, 13.33, 26.67, 13.33, 20.0, 13.33, 26.67, 20.0, 6.67, 33.33, 20.0, 6.67, 13.33, 6.67, 13.33, 13.33, 13.33, 26.67, 20.0, 20.0, 33.33, 6.67, 33.33, 33.33, 40.0, 20.0, 13.33"
0.9,0.9,0.5,0.5,0.5,50,0,0,"93.33, 100.0, 100.0, 86.67, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 86.67, 100.0, 100.0, 93.33, 86.67, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33"
0.9,0.9,0.5,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.5,0.9,0.1,50,0,0,"20.0, 6.67, 6.67, 20.0, 26.67, 6.67, 26.67, 0.0, 33.33, 20.0, 6.67, 20.0, 20.0, 13.33, 6.67, 20.0, 13.33, 20.0, 6.67, 6.67, 6.67, 6.67, 13.33, 26.67, 13.33, 33.33, 6.67, 40.0, 33.33, 13.33, 20.0, 20.0, 13.33, 20.0, 20.0, 13.33, 20.0, 20.0, 26.67, 13.33, 13.33, 26.67, 13.33, 20.0, 20.0, 20.0, 20.0, 26.67, 6.67, 26.67"
0.9,0.9,0.5,0.9,0.5,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33"
0.9,0.9,0.5,0.9,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.9,,0.1,50,0,0,"0.0, 20.0, 0.0, 26.67, 6.67, 13.33, 0.0, 6.67, 6.67, 13.33, 13.33, 20.0, 13.33, 20.0, 13.33, 13.33, 26.67, 0.0, 6.67, 13.33, 26.67, 13.33, 20.0, 20.0, 20.0, 26.67, 6.67, 0.0, 0.0, 13.33, 13.33, 13.33, 26.67, 20.0, 6.67, 13.33, 6.67, 20.0, 13.33, 6.67, 6.67, 20.0, 0.0, 0.0, 6.67, 6.67, 6.67, 0.0, 0.0, 20.0"
0.9,0.9,0.9,,0.5,50,0,0,"100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 80.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 86.67, 93.33, 80.0, 86.67, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 86.67, 93.33, 93.33, 100.0, 86.67, 93.33, 93.33, 86.67, 93.33, 93.33, 100.0, 93.33, 93.33"
0.9,0.9,0.9,,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.9,0.5,0.1,50,0,0,"40.0, 6.67, 20.0, 20.0, 13.33, 6.67, 13.33, 13.33, 13.33, 0.0, 13.33, 20.0, 6.67, 13.33, 6.67, 20.0, 6.67, 26.67, 6.67, 13.33, 20.0, 20.0, 20.0, 13.33, 20.0, 26.67, 13.33, 13.33, 33.33, 20.0, 20.0, 6.67, 26.67, 0.0, 13.33, 20.0, 20.0, 20.0, 0.0, 20.0, 26.67, 26.67, 13.33, 33.33, 6.67, 26.67, 13.33, 6.67, 20.0, 20.0"
0.9,0.9,0.9,0.5,0.5,50,0,0,"80.0, 86.67, 100.0, 93.33, 80.0, 86.67, 86.67, 93.33, 86.67, 86.67, 93.33, 100.0, 73.33, 86.67, 93.33, 93.33, 93.33, 100.0, 93.33, 100.0, 86.67, 86.67, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 93.33, 73.33, 93.33, 100.0, 100.0, 93.33, 86.67, 86.67, 73.33, 93.33, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 93.33, 80.0, 93.33, 80.0, 93.33"
0.9,0.9,0.9,0.5,0.9,50,0,0,"93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.9,0.9,0.1,50,0,0,"6.67, 13.33, 13.33, 13.33, 13.33, 13.33, 0.0, 26.67, 13.33, 20.0, 26.67, 26.67, 6.67, 6.67, 6.67, 0.0, 13.33, 0.0, 26.67, 0.0, 20.0, 20.0, 13.33, 20.0, 13.33, 20.0, 20.0, 13.33, 6.67, 40.0, 20.0, 33.33, 13.33, 20.0, 13.33, 33.33, 20.0, 13.33, 6.67, 26.67, 26.67, 0.0, 20.0, 6.67, 6.67, 20.0, 13.33, 26.67, 0.0, 26.67"
0.9,0.9,0.9,0.9,0.5,50,0,0,"100.0, 86.67, 100.0, 100.0, 86.67, 93.33, 93.33, 100.0, 86.67, 80.0, 80.0, 100.0, 100.0, 93.33, 93.33, 80.0, 86.67, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 86.67, 93.33, 100.0, 93.33, 86.67, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 80.0, 100.0, 100.0, 80.0, 86.67, 93.33, 86.67"
0.9,0.9,0.9,0.9,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.1,0.1,,0.1,0,48,2,
0.1,0.1,0.1,,0.5,0,48,2,
0.1,0.1,0.1,,0.9,0,50,0,
0.1,0.1,0.1,0.5,0.1,0,48,2,
0.1,0.1,0.1,0.5,0.5,0,47,3,
0.1,0.1,0.1,0.5,0.9,0,50,0,
0.1,0.1,0.1,0.9,0.1,0,49,1,
0.1,0.1,0.1,0.9,0.5,0,48,2,
0.1,0.1,0.1,0.9,0.9,0,50,0,
0.1,0.1,0.5,,0.1,0,29,21,
0.1,0.1,0.5,,0.5,0,39,11,
0.1,0.1,0.5,,0.9,1,49,0,100.0
0.1,0.1,0.5,0.5,0.1,0,34,16,
0.1,0.1,0.5,0.5,0.5,0,41,9,
0.1,0.1,0.5,0.5,0.9,0,50,0,
0.1,0.1,0.5,0.9,0.1,0,35,15,
0.1,0.1,0.5,0.9,0.5,0,45,5,
0.1,0.1,0.5,0.9,0.9,1,49,0,100.0
0.1,0.1,0.9,,0.1,0,34,16,
0.1,0.1,0.9,,0.5,0,39,11,
0.1,0.1,0.9,,0.9,6,44,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.1,0.9,0.5,0.1,0,29,21,
0.1,0.1,0.9,0.5,0.5,0,39,11,
0.1,0.1,0.9,0.5,0.9,0,50,0,
0.1,0.1,0.9,0.9,0.1,0,34,16,
0.1,0.1,0.9,0.9,0.5,0,42,8,
0.1,0.1,0.9,0.9,0.9,1,49,0,100.0
0.1,0.5,0.1,,0.1,0,19,31,
0.1,0.5,0.1,,0.5,15,10,25,"100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0"
0.1,0.5,0.1,,0.9,43,7,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,0.5,0.1,0,14,36,
0.1,0.5,0.1,0.5,0.5,20,19,11,"93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 86.67"
0.1,0.5,0.1,0.5,0.9,35,15,0,"100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,0.9,0.1,0,16,34,
0.1,0.5,0.1,0.9,0.5,12,14,24,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33"
0.1,0.5,0.1,0.9,0.9,38,12,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,,0.1,1,20,29,6.67
0.1,0.5,0.5,,0.5,29,20,1,"100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,,0.9,41,9,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,0.5,0.1,8,22,20,"6.67, 26.67, 6.67, 13.33, 6.67, 20.0, 13.33, 20.0"
0.1,0.5,0.5,0.5,0.5,35,15,0,"100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 86.67, 93.33, 93.33, 100.0, 93.33, 100.0, 86.67, 93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 86.67, 93.33, 86.67, 93.33, 93.33, 100.0, 80.0, 86.67, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 93.33"
0.1,0.5,0.5,0.5,0.9,37,13,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,0.9,0.1,1,12,37,13.33
0.1,0.5,0.5,0.9,0.5,40,9,1,"100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,0.9,0.9,44,6,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,,0.1,24,23,3,"33.33, 13.33, 20.0, 20.0, 33.33, 6.67, 20.0, 13.33, 13.33, 6.67, 26.67, 26.67, 6.67, 20.0, 40.0, 0.0, 20.0, 13.33, 6.67, 13.33, 13.33, 13.33, 13.33, 0.0"
0.1,0.5,0.9,,0.5,33,17,0,"80.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 86.67, 86.67, 100.0"
0.1,0.5,0.9,,0.9,42,8,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,0.5,0.1,35,15,0,"6.67, 6.67, 13.33, 20.0, 0.0, 13.33, 20.0, 20.0, 33.33, 40.0, 20.0, 13.33, 20.0, 13.33, 26.67, 20.0, 6.67, 6.67, 13.33, 13.33, 13.33, 6.67, 20.0, 26.67, 20.0, 26.67, 13.33, 20.0, 6.67, 20.0, 33.33, 0.0, 6.67, 6.67, 26.67"
0.1,0.5,0.9,0.5,0.5,34,16,0,"93.33, 93.33, 93.33, 86.67, 80.0, 93.33, 100.0, 86.67, 100.0, 86.67, 100.0, 80.0, 100.0, 93.33, 100.0, 100.0, 86.67, 93.33, 80.0, 93.33, 86.67, 93.33, 100.0, 100.0, 80.0, 100.0, 100.0, 93.33, 86.67, 80.0, 93.33, 93.33, 100.0, 86.67"
0.1,0.5,0.9,0.5,0.9,28,22,0,"100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0"
0.1,0.5,0.9,0.9,0.1,32,15,3,"13.33, 26.67, 13.33, 6.67, 0.0, 33.33, 26.67, 33.33, 20.0, 20.0, 20.0, 13.33, 13.33, 33.33, 20.0, 40.0, 13.33, 13.33, 20.0, 13.33, 13.33, 6.67, 13.33, 33.33, 20.0, 0.0, 6.67, 26.67, 13.33, 6.67, 20.0, 13.33"
0.1,0.5,0.9,0.9,0.5,34,16,0,"93.33, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 93.33, 93.33, 86.67, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 86.67, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 86.67, 93.33, 100.0, 100.0, 86.67"
0.1,0.5,0.9,0.9,0.9,44,6,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,,0.1,8,14,28,"20.0, 0.0, 13.33, 6.67, 6.67, 20.0, 6.67, 13.33"
0.1,0.9,0.1,,0.5,37,13,0,"100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 93.33"
0.1,0.9,0.1,,0.9,49,1,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,0.5,0.1,18,17,15,"0.0, 0.0, 6.67, 20.0, 6.67, 20.0, 6.67, 13.33, 13.33, 20.0, 13.33, 13.33, 6.67, 13.33, 6.67, 20.0, 0.0, 20.0"
0.1,0.9,0.1,0.5,0.5,41,9,0,"100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 100.0, 80.0, 86.67, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 86.67, 93.33, 86.67, 80.0, 100.0, 100.0"
0.1,0.9,0.1,0.5,0.9,46,4,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,0.9,0.1,11,21,18,"6.67, 6.67, 13.33, 6.67, 0.0, 6.67, 20.0, 6.67, 26.67, 26.67, 13.33"
0.1,0.9,0.1,0.9,0.5,41,9,0,"100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 86.67, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 86.67"
0.1,0.9,0.1,0.9,0.9,49,1,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,,0.1,39,10,1,"13.33, 20.0, 0.0, 6.67, 6.67, 6.67, 13.33, 20.0, 6.67, 13.33, 20.0, 13.33, 26.67, 20.0, 6.67, 13.33, 20.0, 6.67, 40.0, 13.33, 26.67, 26.67, 6.67, 20.0, 6.67, 6.67, 6.67, 40.0, 13.33, 40.0, 13.33, 20.0, 26.67, 20.0, 20.0, 6.67, 6.67, 6.67, 0.0"
0.1,0.9,0.5,,0.5,39,11,0,"93.33, 86.67, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 86.67, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 93.33, 86.67, 93.33, 86.67, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 86.67, 80.0, 80.0, 100.0, 100.0"
0.1,0.9,0.5,,0.9,46,4,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,0.5,0.1,41,9,0,"6.67, 13.33, 6.67, 20.0, 13.33, 26.67, 0.0, 20.0, 20.0, 13.33, 13.33, 20.0, 6.67, 13.33, 6.67, 20.0, 13.33, 0.0, 6.67, 6.67, 13.33, 13.33, 13.33, 20.0, 20.0, 13.33, 20.0, 33.33, 33.33, 13.33, 13.33, 13.33, 13.33, 13.33, 13.33, 6.67, 20.0, 6.67, 20.0, 20.0, 6.67"
0.1,0.9,0.5,0.5,0.5,42,8,0,"93.33, 100.0, 100.0, 86.67, 93.33, 100.0, 93.33, 93.33, 93.33, 86.67, 86.67, 73.33, 93.33, 86.67, 93.33, 100.0, 93.33, 93.33, 86.67, 100.0, 86.67, 100.0, 93.33, 86.67, 86.67, 93.33, 100.0, 93.33, 93.33, 93.33, 86.67, 100.0, 100.0, 86.67, 100.0, 86.67, 100.0, 93.33, 86.67, 86.67, 86.67, 93.33"
0.1,0.9,0.5,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,0.9,0.1,41,9,0,"33.33, 20.0, 6.67, 20.0, 26.67, 0.0, 13.33, 13.33, 13.33, 20.0, 13.33, 20.0, 13.33, 26.67, 20.0, 26.67, 6.67, 6.67, 20.0, 20.0, 20.0, 13.33, 40.0, 13.33, 13.33, 6.67, 33.33, 6.67, 6.67, 0.0, 6.67, 6.67, 6.67, 13.33, 20.0, 20.0, 6.67, 6.67, 20.0, 26.67, 20.0"
0.1,0.9,0.5,0.9,0.5,44,6,0,"86.67, 86.67, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 80.0, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 86.67, 100.0, 93.33, 100.0, 80.0, 86.67, 93.33, 86.67, 86.67, 86.67, 100.0, 100.0, 93.33, 93.33, 80.0"
0.1,0.9,0.5,0.9,0.9,48,2,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,,0.1,40,10,0,"6.67, 0.0, 13.33, 33.33, 26.67, 13.33, 33.33, 20.0, 6.67, 13.33, 20.0, 6.67, 20.0, 13.33, 13.33, 6.67, 26.67, 6.67, 33.33, 0.0, 13.33, 6.67, 33.33, 20.0, 13.33, 20.0, 20.0, 13.33, 13.33, 20.0, 13.33, 0.0, 13.33, 6.67, 6.67, 26.67, 6.67, 13.33, 13.33, 26.67"
